doceid	segment_id	start_char	end_char	start_segment_offset	end_segment_offset
L0C049DYE	181	16844	16846	339644	339934
L0C049DYE	182	16848	17032	339935	343373
L0C049DYE	183	17034	17118	343374	344936
L0C049DYE	184	17122	17156	344937	345754
L0C049DYE	185	17159	17188	345755	346004
L0C049DYE	186	17191	17284	346005	347775
L0C049DYE	187	17288	17333	347776	348706
L0C049DYE	188	17335	17393	348707	349938
L0C049DYE	189	17395	17498	349939	352006
L0C049DYE	190	17500	17575	352007	353644
L0C049DYE	191	17577	17654	353645	355286
L0C049DYE	192	17656	17774	355287	357946
L0C049DYE	193	17777	17918	357947	360741
L0C049DYE	194	17920	18048	360742	363231
L0C049DYE	195	18050	18071	363232	363836
L0C049DYE	196	18073	18145	363837	365375
L0C049DYE	197	18147	18188	365376	366299
L0C049DYE	198	18190	18260	366300	367741
L0C049DYE	199	18263	18387	367742	370223
L0C049DYE	200	18391	18475	370224	372065
L0C049DYE	201	18479	18520	372066	373267
L0C049DYE	202	18522	18573	373268	374671
L0C049DYE	203	18575	18643	374672	376202
L0C049DYE	204	18645	18695	376203	377511
L0C049DYE	205	18697	18718	377512	378214
L0C049DYE	206	18720	18852	378215	381551
L0C049DYE	207	18854	18946	381552	383595
L0C049DYE	208	18948	18967	383596	384288
L0C049DYE	209	18969	19140	384289	387706
L0C049DYE	210	19142	19375	387707	392933
L0C049DYE	211	19377	19417	392934	393862
L0C049DYE	212	19419	19475	393863	395090
L0C049DYE	213	19477	19504	395091	395799
L0C049DYE	214	19506	19592	395800	397833
L0C049DYE	215	19594	19619	397834	398630
L0C049DYE	216	19621	19893	398631	403360
L0C049DYE	217	19895	20017	403361	406024
L0C049DYE	218	20019	20063	406025	407137
L0C049DYE	219	20065	20165	407138	409021
L0C049DYE	220	20167	20250	409022	410861
L0C049DYE	221	20252	20343	410862	412815
L0C049DYE	222	20345	20419	412816	414265
L0C049DYE	223	20421	20589	414266	417118
L0C049DYE	224	20593	20730	417119	419535
L0C049DYE	225	20732	20802	419536	420791
L0C049DYE	226	20804	20898	420792	422378
L0C049DYE	227	20900	20941	422379	423580
L0C049DYE	228	20943	20994	423581	424984
L0C049DYE	229	20996	21064	424985	426515
L0C049DYE	230	21066	21116	426516	427824
L0C049DYE	231	21118	21139	427825	428527
L0C049DYE	232	21141	21273	428528	431864
L0C049DYE	233	21275	21367	431865	433908
L0C049DYE	234	21369	21388	433909	434601
L0C049DYE	235	21390	21561	434602	438019
L0C049DYE	236	21563	21796	438020	443246
L0C049DYE	237	21798	21838	443247	444175
L0C049DYE	238	21840	21896	444176	445403
L0C049DYE	239	21898	21925	445404	446112
L0C049DYE	240	21927	22013	446113	448146
L0C049DYE	241	22015	22040	448147	448943
L0C049DYE	242	22042	22314	448944	453673
L0C049DYE	243	22316	22438	453674	456337
L0C049DYE	244	22440	22484	456338	457450
L0C049DYE	245	22486	22586	457451	459334
L0C049DYE	246	22588	22671	459335	461174
L0C049DYE	247	22673	22764	461175	463128
L0C049DYE	248	22766	22840	463129	464578
L0C049DYE	249	22842	23010	464579	467431
L0C049DYE	250	23012	23034	467432	468130
L0C049DYE	251	23036	23154	468131	470697
L0C049DYE	252	23156	23158	470698	470988
L0C049DYE	253	23160	23344	470989	474427
L0C049DYE	254	23346	23430	474428	475990
L0C049DYE	255	23434	23571	475991	478407
L0C049DYE	256	23573	23643	478408	479663
L0C049DYE	257	23645	23739	479664	481250
L0C049DYE	258	23741	23782	481251	482452
L0C049DYE	259	23784	23835	482453	483856
L0C049DYE	260	23837	23905	483857	485387
L0C049DYE	261	23907	23957	485388	486696
L0C049DYE	262	23959	23980	486697	487399
L0C049DYE	263	23982	24114	487400	490736
L0C049DYE	264	24116	24208	490737	492780
L0C049DYE	265	24210	24229	492781	493473
L0C049DYE	266	24231	24402	493474	496891
L0C049DYE	267	24404	24637	496892	502118
L0C049DYE	268	24639	24679	502119	503047
L0C049DYE	269	24681	24737	503048	504275
L0C049DYE	270	24739	24766	504276	504984
L0C049DYE	271	24768	24854	504985	507018
L0C049DYE	272	24856	24881	507019	507815
L0C049DYE	273	24883	25155	507816	512545
L0C049DYE	274	25157	25279	512546	515209
L0C049DYE	275	25281	25325	515210	516322
L0C049DYE	276	25327	25427	516323	518206
L0C049DYE	277	25429	25512	518207	520046
L0C049DYE	278	25514	25605	520047	522000
L0C049DYE	279	25607	25681	522001	523450
L0C049DYE	280	25683	25851	523451	526303
L0C049DYE	281	25853	25875	526304	527002
L0C049DYE	282	25877	25995	527003	529569
L0C049DYE	283	25997	25999	529570	529860
L0C049DYE	284	26001	26185	529861	533299
L0C049DYE	285	26187	26266	533300	534852
L0C049DYE	286	26268	26431	534853	537789
L0C049DYE	287	26433	26513	537790	539344
L0C049DYE	288	26515	26781	539345	544445
L0C049DYE	289	26783	26870	544446	545921
L0C049DYE	290	26872	27045	545922	548780
L0C049DYE	291	27049	27186	548781	551197
L0C049DYE	292	27188	27258	551198	552453
L0C049DYE	293	27260	27354	552454	554040
L0C049DYE	294	27356	27455	554041	556195
L0C049DYE	295	27457	27508	556196	557599
L0C049DYE	296	27510	27578	557600	559130
L0C049DYE	297	27580	27630	559131	560439
L0C049DYE	298	27632	27683	560440	561570
L0C049DYE	299	27685	27817	561571	564907
L0C049DYE	300	27819	27911	564908	566951
L0C049DYE	301	27913	27932	566952	567644
L0C049DYE	302	27934	28105	567645	571062
L0C049DYE	303	28107	28358	571063	576510
L0C049DYE	304	28360	28400	576511	577439
L0C049DYE	305	28402	28458	577440	578667
L0C049DYE	306	28460	28487	578668	579376
L0C049DYE	307	28489	28575	579377	581410
L0C049DYE	308	28577	28602	581411	582207
L0C049DYE	309	28604	28876	582208	586937
L0C049DYE	310	28878	29000	586938	589601
L0C049DYE	311	29002	29046	589602	590714
L0C049DYE	312	29048	29148	590715	592598
L0C049DYE	313	29150	29233	592599	594438
L0C049DYE	314	29235	29326	594439	596392
L0C049DYE	315	29328	29402	596393	597842
L0C049DYE	316	29404	29572	597843	600695
L0C049DYE	317	29574	29596	600696	601394
L0C049DYE	318	29598	29716	601395	603961
L0C049DYE	319	29718	29720	603962	604252
L0C049DYE	320	29722	29906	604253	607691
L0C049DYE	321	29908	29987	607692	609244
L0C049DYE	322	29989	30152	609245	612181
L0C049DYE	323	30154	30234	612182	613736
L0C049DYE	324	30236	30502	613737	618837
L0C049DYE	325	30504	30591	618838	620313
L0C049DYE	326	30593	30891	620314	625474
L0C049DYE	327	30895	30921	625475	626181
L0C049DYE	328	30924	31061	626182	628598
L0C049DYE	329	31063	31133	628599	629854
L0C049DYE	330	31135	31229	629855	631441
L0C049DYE	331	31231	31329	631442	633597
L0C049DYE	332	31331	31375	633598	634711
L0C049DYE	333	31377	31519	634712	637603
L0C049DYE	334	31521	31650	637604	640095
L0C049DYE	335	31652	31675	640096	640888
L0C049DYE	336	31677	31728	640889	642292
L0C049DYE	337	31730	31798	642293	643823
L0C049DYE	338	31800	31850	643824	645132
L0C049DYE	339	31852	31979	645133	647809
L0C049DYE	340	31981	32113	647810	651146
L0C049DYE	341	32115	32207	651147	653190
L0C049DYE	342	32209	32228	653191	653883
L0C049DYE	343	32230	32401	653884	657301
L0C049DYE	344	32403	32496	657302	659444
L0C049DYE	345	32498	32617	659445	662106
L0C049DYE	346	32619	32824	662107	666527
L0C049DYE	347	32826	32866	666528	667456
L0C049DYE	348	32868	32924	667457	668684
L0C049DYE	349	32926	32953	668685	669393
L0C049DYE	350	32955	33041	669394	671427
L0C049DYE	351	33043	33068	671428	672224
L0C049DYE	352	33070	33342	672225	676954
L0C049DYE	353	33344	33466	676955	679618
L0C049DYE	354	33468	33512	679619	680731
L0C049DYE	355	33514	33614	680732	682615
L0C049DYE	356	33616	33699	682616	684455
L0C049DYE	357	33701	33792	684456	686409
L0C049DYE	358	33794	33868	686410	687859
L0C049DYE	359	33870	34038	687860	690712
L0C049DYE	360	34040	34062	690713	691411
L0C049DYE	361	34064	34182	691412	693978
L0C049DYE	362	34184	34186	693979	694269
L0C049DYE	363	34188	34372	694270	697708
L0C049DYE	364	34374	34453	697709	699261
L0C049DYE	365	34455	34618	699262	702198
L0C049DYE	366	34620	34700	702199	703753
L0C049DYE	367	34702	34968	703754	708854
L0C049DYE	368	34970	35057	708855	710330
L0C049DYE	369	35059	35357	710331	715491
L0C049DYE	370	35361	35412	715492	716709
L0C049DYE	371	35414	35468	716710	718026
L0C049DYE	372	35470	35499	718027	718831
L0C049DYE	373	35502	35544	718832	719754
L0C049DYE	374	35547	35684	719755	722171
L0C049DYE	375	35686	35756	722172	723427
L0C049DYE	376	35758	35852	723428	725014
L0C049DYE	377	35854	35949	725015	727071
L0C049DYE	378	35951	35995	727072	728185
L0C049DYE	379	35998	36140	728186	731077
L0C049DYE	380	36142	36271	731078	733569
L0C049DYE	381	36273	36296	733570	734362
L0C049DYE	382	36298	36349	734363	735766
L0C049DYE	383	36351	36419	735767	737297
L0C049DYE	384	36421	36471	737298	738606
L0C049DYE	385	36474	36601	738607	741283
L0C049DYE	386	36604	36736	741284	744620
L0C049DYE	387	36738	36830	744621	746664
L0C049DYE	388	36832	36851	746665	747357
L0C049DYE	389	36853	37024	747358	750775
L0C049DYE	390	37027	37120	750776	752918
L0C049DYE	391	37122	37241	752919	755580
L0C049DYE	392	37244	37449	755581	760001
L0C049DYE	393	37451	37491	760002	760930
L0C049DYE	394	37493	37549	760931	762158
L0C049DYE	395	37551	37578	762159	762867
L0C049DYE	396	37581	37667	762868	764901
L0C049DYE	397	37669	37694	764902	765698
L0C049DYE	398	37696	37968	765699	770428
L0C049DYE	399	37970	38092	770429	773092
L0C049DYE	400	38094	38139	773093	774207
L0C049DYE	401	38141	38241	774208	776091
L0C049DYE	402	38243	38326	776092	777931
L0C049DYE	403	38328	38419	777932	779885
L0C049DYE	404	38421	38495	779886	781335
L0C049DYE	405	38497	38665	781336	784188
L0C049DYE	406	38667	38689	784189	784887
L0C049DYE	407	38692	38742	784888	786198
L0C049DYE	408	38745	38811	786199	787541
L0C049DYE	409	38813	38815	787542	787832
L0C049DYE	410	38817	39001	787833	791271
L0C049DYE	411	39003	39082	791272	792824
L0C049DYE	412	39084	39247	792825	795761
L0C049DYE	413	39249	39329	795762	797316
L0C049DYE	414	39332	39598	797317	802417
L0C049DYE	415	39600	39687	802418	803893
L0C049DYE	416	39690	39988	803894	809054
L0C049DYE	417	39992	40024	809055	809957
L0C049DYE	418	40027	40150	809958	812718
L0C049DYE	419	40152	40198	812719	813835
L0C049DYE	420	40200	40296	813836	816171
L0C049DYE	421	40300	40303	816172	816464
L0C049DYE	422	40306	40351	816465	817393
L0C049DYE	423	40354	40463	817394	819564
L0C049DYE	424	40466	40658	819565	823211
L0C049DYE	425	40661	40832	823212	826530
L0C049DYE	426	40835	40932	826531	828588
L0C049DYE	427	40934	40992	828589	829823
L0C049DYE	428	40994	41084	829824	831677
L0C049DYE	429	41087	41157	831678	833031
L0C049DYE	430	41159	41163	833032	833326
L0C049DYE	431	41165	41312	833327	836325
L0C049DYE	432	41314	41315	836326	836521
L0C049DYG	0	1	7	279	559
L0C049DYG	1	9	77	560	1748
L0C049DYG	2	82	122	1749	2339
L0C049DYG	3	125	178	2340	3238
L0C049DYG	4	181	223	3239	3925
L0C049DYG	5	226	269	3926	4700
L0C049DYG	6	272	288	4701	4914
L0C049DYG	7	291	464	4915	8071
L0C049DYG	8	467	684	8072	11663
L0C049DYG	9	686	736	11664	12887
L0C049DYG	10	738	844	12888	15117
L0C049DYG	11	846	978	15118	17633
L0C049DYG	12	981	1091	17634	19995
L0C049DYG	13	1093	1158	19996	21319
L0C049DYG	14	1160	1240	21320	23056
L0C049DYG	15	1243	1278	23057	23822
L0C049DYG	16	1280	1519	23823	28134
L0C049DYG	17	1521	1534	28135	28551
L0C049DYG	18	1536	1605	28552	29801
L0C049DYG	19	1607	1721	29802	32006
L0C049DYG	20	1723	1973	32007	36722
L0C049DYG	21	1975	2096	36723	38980
L0C049DYG	22	2099	2211	38981	41018
L0C049DYG	23	2213	2240	41019	41665
L0C049DYI	0	1	121	278	2338
L0C049DYI	1	126	190	2339	3796
L0C049DYI	2	192	195	3797	4077
L0C049DYI	3	197	205	4078	4378
L0C049DYI	4	207	210	4379	4659
L0C049DYI	5	212	224	4660	5060
L0C049DYI	6	226	230	5061	5345
L0C049DYI	7	232	242	5346	5738
L0C049DYI	8	244	252	5739	6207
L0C049DYI	9	258	389	6208	8778
L0C049DYJ	0	1	89	279	1812
L0C049DYJ	1	94	156	1813	2893
L0C049DYJ	2	158	225	2894	4073
L0C049DYJ	3	229	231	4074	4346
L0C049DYJ	4	233	384	4347	7086
L0C049DYJ	5	386	532	7087	9734
L0C049DYJ	6	535	784	9735	13984
L0C049DYJ	7	787	948	13985	16839
L0C049DYJ	8	950	1110	16840	19738
L0C049DYJ	9	1113	1340	19739	23578
L0C049DYJ	10	1343	1435	23579	25478
L0C049DYJ	11	1437	1614	25479	28721
L0C049DYJ	12	1616	1734	28722	30773
L0C049DYJ	13	1737	1764	30774	31550
L0C049DYJ	14	1767	1776	31551	31755
L0C049DYJ	15	1779	1799	31756	32251
L0C049DYJ	16	1801	2193	32252	39353
L0C049DYJ	17	2196	2235	39354	40243
L0C049DYJ	18	2237	2346	40244	42446
L0C049DYJ	19	2348	2492	42447	45171
L0C049DYJ	20	2494	2540	45172	46253
L0C049DYJ	21	2543	2752	46254	49738
L0C049DYJ	22	2754	2901	49739	52561
L0C049DYJ	23	2903	2961	52562	53849
L0C049DYJ	24	2964	2971	53850	54050
L0C049DYJ	25	2974	2982	54051	54344
L0C049DYJ	26	2984	3020	54345	55048
L0C049DYJ	27	3023	3030	55049	55249
L0C049DYJ	28	3033	3053	55250	55745
L0C049DYJ	29	3056	3331	55746	60534
L0C049DYJ	30	3334	3523	60535	64520
L0C049DYJ	31	3525	3623	64521	66613
L0C049DYJ	32	3626	3888	66614	70831
L0C049DYJ	33	3890	3946	70832	72205
L0C049DYJ	34	3949	4139	72206	75652
L0C049DYJ	35	4142	4212	75653	77327
L0C049DYJ	36	4214	4311	77328	79233
L0C049DYJ	37	4313	4413	79234	81510
L0C049DYJ	38	4416	4559	81511	84238
L0C049DYJ	39	4561	4779	84239	88101
L0C049DYJ	40	4782	4978	88102	91646
L0C049DYJ	41	4980	5137	91647	94577
L0C049DYJ	42	5139	5297	94578	97505
L0C049DYJ	43	5300	5362	97506	98619
L0C049DYJ	44	5364	5421	98620	99903
L0C049DYJ	45	5423	5540	99904	102211
L0C049DYJ	46	5543	5570	102212	102990
L0C049DYJ	47	5572	5835	102991	107756
L0C049DYJ	48	5838	5852	107757	108060
L0C049DYJ	49	5855	5875	108061	108736
L0C049DYJ	50	5877	6141	108737	112600
L0C049DYJ	51	6144	6308	112601	115636
L0C049DYJ	52	6311	6477	115637	118601
L0C049DYJ	53	6479	6668	118602	122133
L0C049DYJ	54	6671	6757	122134	123844
L0C049DYJ	55	6759	6793	123845	124724
L0C049DYJ	56	6796	6802	124725	124923
L0C049DYJ	57	6805	7003	124924	128379
L0C049DYJ	58	7006	7020	128380	128683
L0C049DYJ	59	7023	7023	128684	128871
L0C049DYJ	60	7026	7186	128872	131805
L0C049DYJ	61	7188	7385	131806	135446
L0C049DYJ	62	7388	7413	135447	136141
L0C049DYJ	63	7416	7573	136142	139250
L0C049DYL	0	1	62	279	1332
L0C049DYL	1	66	224	1333	3816
L0C049DYL	2	226	318	3817	5404
L0C049DYL	3	321	501	5405	8741
L0C049DYL	4	503	657	8742	11062
L0C049DYL	5	662	803	11063	13434
L0C049DYL	6	805	982	13435	16760
L0C049DYL	7	985	1048	16761	18219
L0C049DYL	8	1051	1210	18220	21211
L0C049DYL	9	1212	1419	21212	24756
L0C049DYL	10	1422	1556	24757	27373
L0C049DYL	11	1558	1707	27374	30197
L0C049DYL	12	1710	1791	30198	31630
L0C049DYL	13	1794	2017	31631	35952
L0C049DYL	14	2020	2153	35953	38472
L0C049DYL	15	2155	2194	38473	39456
L0C049DYL	16	2196	2304	39457	41576
L0C049DYL	17	2306	2344	41577	42468
L0C049DYL	18	2349	2526	42469	45976
L0C049DYL	19	2528	2696	45977	48842
L0C049DYL	20	2701	2806	48843	50764
L0C049DYL	21	2808	2921	50765	52890
L0C049DYL	22	2923	2958	52891	53774
L0C049DYL	23	2962	3126	53775	56900
L0C049DYL	24	3128	3338	56901	60748
L0C049DYL	25	3341	3483	60749	63473
L0C049DYL	26	3485	3918	63474	70657
L0C049DYL	27	3921	4067	70658	73472
L0C049DYL	28	4070	4278	73473	77051
L0C049DYL	29	4280	4417	77052	79853
L0C049DYL	30	4419	4661	79854	84491
L0C049DYL	31	4663	4745	84492	86196
L0C049DYL	32	4749	4756	86197	86488
L0C049DYL	33	4759	4761	86489	86679
L0C049DYL	34	4764	4803	86680	87391
L0C049DYL	35	4806	4834	87392	87903
L0C049DYL	36	4837	4856	87904	88306
L0C049DYL	37	4859	4861	88307	88497
L0C049DYL	38	4864	4871	88498	88787
L0C049DYL	39	4874	4899	88788	89206
L0C049DYM	0	1	176	279	3390
L0C049DYM	1	180	366	3391	6376
L0C049DYM	2	369	618	6377	10367
L0C049DYM	3	621	820	10368	13992
L0C049DYM	4	823	939	13993	16234
L0C049DYM	5	942	955	16235	16789
L0C049DYM	6	957	1052	16790	18847
L0C049DYM	7	1055	1140	18848	20447
L0C049DYM	8	1143	1309	20448	23900
L0C049DYM	9	1311	1313	23901	24179
L0C049DYM	10	1315	1368	24180	25188
L0C049DYM	11	1371	1496	25189	27694
L0C049DYM	12	1499	1650	27695	30618
L0C049DYM	13	1653	1766	30619	32652
L0C049DYM	14	1769	1969	32653	36394
L0C049DYM	15	1972	2205	36395	40110
L0C049DYM	16	2208	2287	40111	41530
L0C049DYM	17	2290	2494	41531	45368
L0C049DYM	18	2497	2648	45369	48652
L0C049DYM	19	2651	2844	48653	52562
L0C049DYM	20	2847	3084	52563	56466
L0C049DYM	21	3087	3268	56467	60264
L0C049DYM	22	3271	3495	60265	64514
L0C049DYM	23	3498	3650	64515	67708
L0C049DYM	24	3653	3720	67709	69477
L0C049DYM	25	3722	3749	69478	70167
L0C049DYM	26	3751	3828	70168	71771
L0C049DYM	27	3831	3975	71772	74593
L0C049DYM	28	3978	4009	74594	75384
L0C049DYM	29	4011	4021	75385	75771
L0C049DYM	30	4023	4055	75772	76651
L0C049DYM	31	4058	4105	76652	77652
L0C049DYM	32	4108	4250	77653	80190
L0C049DYM	33	4253	4261	80191	80393
L0C049DYM	34	4265	4344	80394	82169
L0C049DYM	35	4348	4450	82170	84288
L0C049DYM	36	4454	4564	84289	86310
L0C049DYM	37	4568	4578	86311	86606
L0C049DYM	38	4581	4674	86607	88322
L0C049DYM	39	4679	4689	88323	88707
L0C049DYM	40	4692	4802	88708	90818
L0C049DYM	41	4805	4861	90819	92104
L0C049DYM	42	4863	4895	92105	92713
L0C049DYM	43	4897	4934	92714	93601
L0C049DYM	44	4937	5167	93602	97589
L0C049DYM	45	5170	5395	97590	101390
L0C049DYM	46	5398	5443	101391	102564
L0C049DYM	47	5446	5524	102565	103987
L0C049DYM	48	5527	5647	103988	105845
L0C049DYO	0	1	71	279	1604
L0C049DYO	1	80	179	1605	3360
L0C049DYO	2	183	368	3361	6528
L0C049DYO	3	370	700	6529	12439
L0C049DYO	4	703	846	12440	15256
L0C049DYO	5	848	990	15257	17814
L0C049DYO	6	992	1313	17815	23642
L0C049DYO	7	1315	1563	23643	28337
L0C049DYO	8	1566	1648	28338	30022
L0C049DYO	9	1650	1779	30023	32336
L0C049DYO	10	1781	1957	32337	36048
L0C049DYO	11	1959	2028	36049	37545
L0C049DYO	12	2031	2079	37546	38727
L0C049DYO	13	2081	2164	38728	40615
L0C049DYO	14	2166	2262	40616	42523
L0C049DYO	15	2264	2403	42524	45057
L0C049DYO	16	2406	2636	45058	49586
L0C049DYO	17	2639	2915	49587	54562
L0C049DYQ	0	1	81	279	1749
L0C049DYQ	1	86	134	1750	2707
L0C049DYQ	2	136	229	2708	4007
L0C049DYQ	3	232	290	4008	5085
L0C049DYQ	4	293	355	5086	6263
L0C049DYQ	5	358	401	6264	7294
L0C049DYQ	6	403	497	7295	8781
L0C049DYQ	7	499	596	8782	10520
L0C049DYQ	8	598	689	10521	12080
L0C049DYQ	9	691	770	12081	13253
L0C049DYQ	10	773	823	13254	14309
L0C049DYQ	11	826	900	14310	15731
L0C049DYQ	12	903	965	15732	16938
L0C049DYQ	13	967	1028	16939	18146
L0C049DYQ	14	1031	1103	18147	19496
L0C049DYQ	15	1106	1177	19497	20842
L0C049DYQ	16	1180	1432	20843	25648
L0C049DYQ	17	1434	1515	25649	27210
L0C049DYQ	18	1517	1650	27211	29598
L0C049DYQ	19	1652	1770	29599	31572
L0C049DYQ	20	1773	1781	31573	31882
L0C049DYQ	21	1785	1861	31883	33310
L0C049DYQ	22	1863	1925	33311	34532
L0C049DYQ	23	1929	2010	34533	36004
L0C049DYQ	24	2012	2053	36005	36968
L0C049DYQ	25	2057	2070	36969	37385
L0C049DYQ	26	2073	2164	37386	39167
L0C049DYR	0	1	75	279	1788
L0C049DYR	1	79	84	1789	2061
L0C049DYR	2	87	153	2062	3758
L0C049DYR	3	155	235	3759	5668
L0C049DYR	4	238	351	5669	7990
L0C049DYR	5	353	389	7991	8847
L0C049DYR	6	392	431	8848	9450
L0C049DYR	7	434	458	9451	9851
L0C049DYR	8	461	495	9852	10444
L0C049DYR	9	498	536	10445	11131
L0C049DYR	10	539	568	11132	11720
L0C049DYR	11	571	601	11721	12224
L0C049DYR	12	605	697	12225	14168
L0C049DYR	13	701	835	14169	16902
L0C049DYR	14	837	966	16903	19192
L0C049DYR	15	968	1063	19193	20908
L0C049DYR	16	1065	1132	20909	22392
L0C049DYR	17	1134	1191	22393	23674
L0C049DYU	0	1	70	278	1860
L0C049DYU	1	75	263	1861	3278
L0C049DYX	0	1	33	279	1105
L0C049DYX	1	35	102	1106	2183
L0C049DYX	2	106	388	2184	7027
L0C049DYX	3	390	430	7028	8066
L0C049DYX	4	432	614	8067	11754
L0C049DYX	5	616	657	11755	12721
L0C049DYX	6	660	676	12722	13284
L0C049DYX	7	678	714	13285	14141
L0C049DYX	8	716	1042	14142	21026
L0C049DYX	9	1045	1222	21027	24052
L0C049DYX	10	1224	1418	24053	27513
L0C049DYX	11	1420	1602	27514	31136
L0C049DYX	12	1605	1909	31137	37166
L0C049DYX	13	1911	2033	37167	39579
L0C049DYX	14	2036	2095	39580	40963
L0C049DYX	15	2097	2181	40964	42853
L0C049DYX	16	2184	2327	42854	45851
L0C049DYX	17	2329	2397	45852	47433
L0C049DYX	18	2399	2759	47434	53471
L0C049DYX	19	2761	2940	53472	56902
L0C049DYX	20	2942	3030	56903	58610
L0C049DZ1	0	1	46	279	1041
L0C049DZ1	1	51	300	1042	5175
L0C049DZ1	2	302	380	5176	6859
L0C049DZ1	3	382	523	6860	9723
L0C049DZ1	4	525	604	9724	11150
L0C049DZ1	5	606	726	11151	13428
L0C049DZ1	6	728	755	13429	14225
L0C049DZ1	7	758	896	14226	17098
L0C049DZ1	8	898	1043	17099	19653
L0C049DZ1	9	1045	1252	19654	23708
L0C049DZ1	10	1254	1366	23709	26196
L0C049DZ1	11	1368	1431	26197	27517
L0C049DZ1	12	1435	1475	27518	28388
L0C049DZ1	13	1480	1572	28389	30174
L0C049DZ1	14	1574	1823	30175	34350
L0C049DZ1	15	1825	1985	34351	37912
L0C049DZ1	16	1987	2127	37913	40240
L0C049DZ1	17	2130	2254	40241	42504
L0C049DZ1	18	2256	2703	42505	49838
L0C049DZ1	19	2705	3002	49839	55272
L0C049DZ1	20	3006	3039	55273	56036
L0C049DZ1	21	3044	3354	56037	61677
L0C049DZ1	22	3356	3489	61678	64153
L0C049DZ1	23	3491	3595	64154	66331
L0C049DZ1	24	3598	3996	66332	73138
L0C049DZ1	25	4000	4031	73139	73886
L0C049DZ1	26	4036	4231	73887	78024
L0C049DZ1	27	4233	4604	78025	84855
L0C049DZ1	28	4606	4691	84856	86523
L0C049DZ1	29	4693	4716	86524	87331
L0C049DZ1	30	4719	4823	87332	89073
L0C049DZ1	31	4825	4947	89074	91063
L0C049DZ1	32	4949	5084	91064	93373
L0C049DZ1	33	5086	5187	93374	95423
L0C049DZ1	34	5189	5219	95424	96345
L0C049DZ1	35	5221	5337	96346	98667
L0C049DZ1	36	5339	5392	98668	99855
L0C049DZ1	37	5396	5440	99856	101099
L0C049DZ1	38	5445	5570	101100	103189
L0C049DZ1	39	5572	5708	103190	105666
L0C049DZ1	40	5710	5867	105667	109126
L0C049DZ1	41	5869	5910	109127	110179
L0C049DZ1	42	5912	5979	110180	111421
L0C049DZ1	43	5981	5984	111422	111711
L0C049DZ1	44	5986	5991	111712	112009
L0C049DZ1	45	5993	6004	112010	112418
L0C049DZ1	46	6007	6050	112419	113746
L0C049DZ1	47	6052	6269	113747	117618
L0C049DZ1	48	6271	6382	117619	120105
L0C049DZ1	49	6384	6577	120106	123657
L0C049DZ1	50	6581	6630	123658	124742
L0C049DZ1	51	6635	6752	124743	126892
L0C049DZ1	52	6754	7008	126893	131614
L0C049DZ1	53	7010	7100	131615	133289
L0C049DZ1	54	7102	7185	133290	134947
L0C049DZ1	55	7187	7286	134948	136669
L0C049DZ1	56	7289	7534	136670	141003
L0C049DZ1	57	7536	7835	141004	146079
L0C049DZ1	58	7837	8078	146080	150840
L0C049DZ1	59	8080	8240	150841	154044
L0C049DZ1	60	8242	8302	154045	155438
L0C049DZ1	61	8305	8319	155439	155770
L0C049DZ2	0	1	79	279	1742
L0C049DZ2	1	83	101	1743	2218
L0C049DZ2	2	105	201	2219	3870
L0C049DZ2	3	203	269	3871	5234
L0C049DZ2	4	272	427	5235	8777
L0C049DZ2	5	429	534	8778	10820
L0C049DZ2	6	536	703	10821	14142
L0C049DZ2	7	706	819	14143	16566
L0C049DZ2	8	823	962	16567	18686
L0C049DZ2	9	966	1053	18687	20510
L0C049DZ2	10	1055	1074	20511	21125
L0C049DZ2	11	1078	1173	21126	23176
L0C049DZ2	12	1175	1309	23177	25649
L0C049DZ2	13	1311	1424	25650	27783
L0C049DZ2	14	1426	1477	27784	28787
L0C049DZ3	0	1	59	279	1496
L0C049DZ3	1	64	140	1497	3119
L0C049DZ3	2	142	154	3120	3410
L0C049DZ3	3	158	163	3411	3775
L0C049DZ3	4	166	208	3776	4734
L0C049DZ3	5	210	286	4735	6371
L0C049DZ3	6	288	439	6372	9472
L0C049DZ3	7	441	451	9473	9933
L0C049DZ3	8	454	519	9934	11372
L0C049DZ3	9	521	537	11373	11847
L0C049DZ3	10	539	731	11848	16030
L0C049DZ3	11	734	948	16031	19732
L0C049DZ3	12	950	1132	19733	23510
L0C049DZ3	13	1135	1280	23511	26784
L0C049DZ3	14	1282	1449	26785	30464
L0C049DZ3	15	1452	1633	30465	34531
L0C049DZ3	16	1636	1659	34532	35033
L0C049DZ3	17	1662	1667	35034	35230
L0C049DZ3	18	1670	1928	35231	39364
L0C049DZ3	19	1930	2074	39365	41912
L0C049DZ3	20	2076	2230	41913	44744
L0C049DZ3	21	2232	2309	44745	46344
L0C049DZ3	22	2311	2477	46345	49838
L0C049DZ3	23	2481	2577	49839	52020
L0C049DZ3	24	2581	2635	52021	53030
L0C049DZ3	25	2639	2806	53031	55982
L0C049DZ3	26	2808	2912	55983	57814
L0C049DZ3	27	2915	3064	57815	60737
L0C049DZ3	28	3066	3296	60738	65357
L0C049DZ3	29	3299	3307	65358	65651
L0C049DZ3	30	3310	3326	65652	65873
L0C049DZ3	31	3329	3481	65874	68889
L0C049DZ3	32	3483	3527	68890	69880
L0C049DZ3	33	3529	3683	69881	72900
L0C049DZ3	34	3686	3856	72901	75770
