doceid	segment_id	start_char	end_char	start_segment_offset	end_segment_offset
IC001VBWV	9	941	1069	16551	18667
IC001VBWV	10	1073	1199	18668	21263
IC001VBWV	11	1202	1449	21264	25903
IC001VBWV	12	1451	1521	25904	27131
IC001VBWV	13	1525	1756	27132	31567
IC001VBWV	14	1758	1983	31568	35718
IC001VBWV	15	1986	2167	35719	38879
IC001VBWV	16	2169	2272	38880	40709
IC001VBWV	17	2275	2389	40710	42919
IC001VBWV	18	2391	2553	42920	45952
IC001VBWV	19	2556	2701	45953	48674
IC001VBWV	20	2703	2816	48675	50702
IC001VBWV	21	2819	3022	50703	54273
IC001VBWV	22	3024	3141	54274	56130
IC001VBWV	23	3143	3258	56131	58163
IC001VBWW	0	1	65	279	1264
IC001VBWW	1	70	265	1265	4693
IC001VBWW	2	267	476	4694	8856
IC001VBWW	3	479	594	8857	10741
IC001VBWW	4	596	598	10742	11014
IC001VBWW	5	600	691	11015	13029
IC001VBWW	6	693	736	13030	13900
IC001VBWW	7	738	792	13901	14879
IC001VBWW	8	794	850	14880	15862
IC001VBWW	9	857	890	15863	16541
IC001VBWW	10	892	917	16542	17211
IC001VBWW	11	924	939	17212	17694
IC001VBWW	12	942	975	17695	18380
IC001VBWW	13	977	1002	18381	19054
IC001VBWW	14	1007	1022	19055	19547
IC001VBWW	15	1025	1079	19548	20556
IC001VBWW	16	1081	1137	20557	21569
IC001VBWW	17	1141	1141	21570	21757
IC001VBWW	18	1147	1191	21758	22657
IC001VBWW	19	1193	1309	22658	24869
IC001VBWW	20	1316	1329	24870	25358
IC001VBWW	21	1332	1376	25359	26258
IC001VBWW	22	1378	1494	26259	28470
IC001VBWW	23	1498	1550	28471	29744
IC001VBWW	24	1557	1570	29745	30233
IC001VBWW	25	1573	1617	30234	31133
IC001VBWW	26	1619	1735	31134	33345
IC001VBWW	27	1739	1771	33346	34223
IC001VBWW	28	1773	1810	34224	35020
IC001VBWW	29	1812	1875	35021	36406
IC001VBWW	30	1877	2009	36407	39372
IC001VBWW	31	2011	2012	39373	39562
IC001VBWW	32	2015	2052	39563	40632
IC001VBWW	33	2055	2055	40633	40826
IC001VBWW	34	2062	2078	40827	41321
IC001VBWW	35	2081	2113	41322	42199
IC001VBWW	36	2115	2152	42200	42996
IC001VBWW	37	2154	2217	42997	44382
IC001VBWW	38	2220	2223	44383	44666
IC001VBWW	39	2225	2242	44667	45247
IC001VBWW	40	2249	2265	45248	45742
IC001VBWW	41	2268	2300	45743	46620
IC001VBWW	42	2302	2339	46621	47417
IC001VBWW	43	2341	2404	47418	48803
IC001VBWW	44	2407	2501	48804	50614
IC001VBWW	45	2507	2572	50615	52098
IC001VBWW	46	2578	2656	52099	53784
IC001VBWW	47	2658	2747	53785	55854
IC001VBWW	48	2753	2811	55855	57050
IC001VBWW	49	2813	2872	57051	58518
IC001VBWW	50	2874	2911	58519	59404
IC001VBWW	51	2918	2935	59405	59901
IC001VBWW	52	2938	2996	59902	61097
IC001VBWW	53	2998	3057	61098	62565
IC001VBWW	54	3059	3096	62566	63451
IC001VBWW	55	3100	3239	63452	65981
IC001VBWW	56	3241	3426	65982	69325
IC001VBWW	57	3433	3455	69326	69832
IC001VBWW	58	3458	3597	69833	72362
IC001VBWW	59	3599	3784	72363	75706
IC001VBWW	60	3788	3862	75707	77204
IC001VBWW	61	3864	3919	77205	78304
IC001VBWW	62	3921	4068	78305	81120
IC001VBWW	63	4070	4201	81121	83727
IC001VBWW	64	4203	4336	83728	86066
IC001VBWW	65	4338	4468	86067	88578
IC001VBWW	66	4473	4533	88579	90144
IC001VBWW	67	4538	4571	90145	91022
IC001VBWW	68	4573	4612	91023	91823
IC001VBWW	69	4614	4630	91824	92400
IC001VBWW	70	4636	4680	92401	93389
IC001VBWW	71	4682	4758	93390	95072
IC001VBWW	72	4760	4802	95073	96148
IC001VBWW	73	4809	4825	96149	96643
IC001VBWW	74	4828	4872	96644	97632
IC001VBWW	75	4874	4950	97633	99315
IC001VBWW	76	4952	4994	99316	100391
IC001VBWW	77	4998	5059	100392	101771
IC001VBWW	78	5065	5154	101772	103749
IC001VBWW	79	5156	5160	103750	103947
IC001VBWW	80	5162	5186	103948	104540
IC001VBWW	81	5188	5196	104541	104743
IC001VBWW	82	5202	5247	104744	105915
IC001VBWW	83	5251	5415	105916	109037
IC001VBWW	84	5417	5481	109038	110245
IC001VBWW	85	5485	5490	110246	110442
IC001VBWW	86	5493	5497	110443	110637
IC001VBWW	87	5500	5604	110638	113007
IC001VBWW	88	5610	5668	113008	114203
IC001VBWW	89	5670	5758	114204	116361
IC001VBWW	90	5764	5834	116362	117945
IC001VBWW	91	5837	5853	117946	118167
IC001VBWW	92	5856	5864	118168	118552
IC001VBWW	93	5867	5872	118553	118838
IC001VBWW	94	5875	5884	118839	119132
IC001VBWW	95	5887	5897	119133	119428
IC001VBWW	96	5905	5916	119429	119913
IC001VBWW	97	5919	5989	119914	121497
IC001VBWW	98	5992	6008	121498	121719
IC001VBWW	99	6011	6019	121720	122104
IC001VBWW	100	6022	6027	122105	122393
IC001VBWW	101	6030	6039	122394	122690
IC001VBWW	102	6042	6052	122691	122989
IC001VBWW	103	6055	6072	122990	123484
IC001VBWW	104	6076	6091	123485	123885
IC001VBWW	105	6093	6110	123886	124470
IC001VBWW	106	6116	6138	124471	125155
IC001VBWW	107	6144	6162	125156	125652
IC001VBWW	108	6164	6271	125653	127787
IC001VBWW	109	6273	6349	127788	129395
IC001VBWW	110	6351	6427	129396	130916
IC001VBWW	111	6429	6478	130917	132106
IC001VBWW	112	6480	6568	132107	133651
IC001VBWW	113	6570	6601	133652	134448
IC001VBWW	114	6607	6698	134449	136452
IC001VBWW	115	6704	6741	136453	137257
IC001VBWW	116	6743	6785	137258	138436
IC001VBWW	117	6787	6865	138437	140321
IC001VBWW	118	6873	6875	140322	140513
IC001VBWW	119	6878	6896	140514	141010
IC001VBWW	120	6902	6915	141011	141504
IC001VBWW	121	6918	6962	141505	142413
IC001VBWW	122	6964	7080	142414	144647
IC001VBWW	123	7084	7242	144648	147875
IC001VBWW	124	7244	7247	147876	148162
IC001VBWW	125	7249	7295	148163	149165
IC001VBWW	126	7297	7312	149166	149569
IC001VBWW	127	7319	7333	149570	150065
IC001VBWW	128	7336	7494	150066	153293
IC001VBWW	129	7496	7499	153294	153580
IC001VBWW	130	7501	7547	153581	154583
IC001VBWW	131	7549	7564	154584	154987
IC001VBWW	132	7566	7704	154988	158270
IC001VBWW	133	7706	7743	158271	159165
IC001VBWW	134	7745	7771	159166	159768
IC001VBWW	135	7773	7811	159769	160665
IC001VBWW	136	7817	7864	160666	161762
IC001VBWW	137	7866	7956	161763	163587
IC001VBWW	138	7958	8081	163588	165928
IC001VBWW	139	8083	8164	165929	167546
IC001VBWW	140	8166	8229	167547	169128
IC001VBWW	141	8236	8250	169129	169624
IC001VBWW	142	8253	8411	169625	172852
IC001VBWW	143	8413	8416	172853	173139
IC001VBWW	144	8418	8464	173140	174142
IC001VBWW	145	8466	8481	174143	174546
IC001VBWW	146	8483	8522	174547	175535
IC001VBWW	147	8524	8579	175536	176646
IC001VBWW	148	8586	8602	176647	177146
IC001VBWW	149	8605	8743	177147	180429
IC001VBWW	150	8745	8782	180430	181324
IC001VBWW	151	8784	8810	181325	181927
IC001VBWW	152	8812	8850	181928	182824
IC001VBWW	153	8852	8974	182825	185436
IC001VBWW	154	8976	9030	185437	186458
IC001VBWW	155	9037	9051	186459	186954
IC001VBWW	156	9054	9176	186955	189566
IC001VBWW	157	9178	9232	189567	190588
IC001VBWW	158	9234	9325	190589	192408
IC001VBWW	159	9327	9358	192409	193111
IC001VBWW	160	9360	9479	193112	195356
IC001VBWW	161	9485	9509	195357	195867
IC001VBWW	162	9511	9517	195868	196160
IC001VBWW	163	9519	9531	196161	196555
IC001VBWW	164	9533	9549	196556	197048
IC001VBWW	165	9551	9567	197049	197543
IC001VBWW	166	9569	9577	197544	197930
IC001VBWW	167	9579	9584	197931	198221
IC001VBWW	168	9586	9596	198222	198612
IC001VBWW	169	9598	9620	198613	199117
IC001VBWW	170	9622	9633	199118	199510
IC001VBWW	171	9635	9668	199511	200487
IC001VBWW	172	9670	9686	200488	201070
IC001VBWX	0	1	72	279	1608
IC001VBWX	1	76	315	1609	5557
IC001VBWX	2	318	495	5558	8796
IC001VBWX	3	497	559	8797	9968
IC001VBWX	4	562	691	9969	11966
IC001VBWX	5	693	774	11967	13433
IC001VBWX	6	777	929	13434	16177
IC001VBWX	7	932	1039	16178	18327
IC001VBWX	8	1042	1155	18328	20343
IC001VBWX	9	1157	1274	20344	22982
IC001VBWX	10	1277	1318	22983	23878
IC001VBWX	11	1320	1494	23879	27576
IC001VBWX	12	1497	1571	27577	28984
IC001VBWX	13	1574	1689	28985	31107
IC001VBWX	14	1693	1817	31108	33521
IC001VBWX	15	1819	1855	33522	34050
IC001VBWX	16	1858	1995	34051	36396
IC001VBWX	17	1998	2114	36397	38700
IC001VBWX	18	2117	2231	38701	41003
IC001VBWX	19	2234	2373	41004	43363
IC001VBWX	20	2375	2477	43364	45553
IC001VBWX	21	2480	2624	45554	48187
IC001VBWX	22	2627	2761	48188	50885
IC001VBWX	23	2763	2809	50886	52057
IC001VBWX	24	2812	2914	52058	53701
IC001VBWX	25	2916	3027	53702	55723
IC001VBWX	26	3030	3133	55724	57466
IC001VBWX	27	3136	3289	57467	60579
IC001VBWX	28	3291	3410	60580	62532
IC001VBWX	29	3414	3433	62533	63117
IC001VBWX	30	3436	3616	63118	66271
IC001VBWX	31	3618	3692	66272	67866
IC001VBWX	32	3695	3784	67867	69672
IC001VBWX	33	3786	3827	69673	70477
IC001VBWX	34	3830	3979	70478	73297
IC001VBWX	35	3981	4040	73298	74495
IC001VBWY	0	1	24	279	839
IC001VBWY	1	26	80	840	1798
IC001VBWY	2	84	120	1799	2391
IC001VBWY	3	124	133	2392	2768
IC001VBWY	4	135	152	2769	3247
IC001VBWY	5	154	311	3248	5740
IC001VBWY	6	314	354	5741	6607
IC001VBWY	7	356	479	6608	8773
IC001VBWY	8	481	589	8774	11000
IC001VBWY	9	591	623	11001	11681
IC001VBWY	10	626	732	11682	13655
IC001VBWY	11	734	860	13656	16205
IC001VBWY	12	862	922	16206	17557
IC001VBWY	13	925	1002	17558	19405
IC001VBWY	14	1004	1089	19406	21293
IC001VBWY	15	1091	1179	21294	23101
IC001VBWY	16	1182	1381	23102	27483
IC001VBWY	17	1383	1540	27484	30063
IC001VBWY	18	1543	1561	30064	30375
IC001VBWY	19	1565	1652	30376	32173
IC001VBWY	20	1654	1730	32174	33677
IC001VBWY	21	1732	1822	33678	35575
IC001VBWY	22	1825	1954	35576	38275
IC001VBWY	23	1956	2073	38276	40671
IC001VBWZ	0	1	80	279	1283
IC001VBWZ	1	84	307	1284	5298
IC001VBWZ	2	310	443	5299	7478
IC001VBWZ	3	446	586	7479	10196
IC001VBWZ	4	589	697	10197	12065
IC001VBWZ	5	700	885	12066	15669
IC001VBWZ	6	887	938	15670	16728
IC001VBWZ	7	941	1133	16729	20031
IC001VBWZ	8	1136	1215	20032	21791
IC001VBWZ	9	1218	1342	21792	24271
IC001VBWZ	10	1345	1517	24272	27863
IC001VBWZ	11	1520	1522	27864	28055
IC001VBWZ	12	1525	4148	28056	36457
IC001VBWZ	13	4150	4221	36458	37861
IC001VBWZ	14	4223	4421	37862	38453
IC001VC0H	0	1	63	279	1594
IC001VC0H	1	68	327	1595	6041
IC001VC0H	2	330	395	6042	7478
IC001VC0H	3	398	411	7479	7771
IC001VC0H	4	415	506	7772	9434
IC001VC0H	5	508	721	9435	13437
IC001VC0H	6	724	907	13438	16856
IC001VC0H	7	909	1080	16857	20289
IC001VC0H	8	1084	1157	20290	21508
IC001VC0H	9	1160	1168	21509	21797
IC001VC0H	10	1172	1228	21798	22899
IC001VC0H	11	1230	1375	22900	25533
IC001VC0H	12	1377	1488	25534	27467
IC001VC0H	13	1491	1577	27468	29079
IC001VC0H	14	1580	1595	29080	29385
IC001VC0H	15	1599	1752	29386	32043
IC001VC0H	16	1754	1816	32044	33615
IC001VC0H	17	1818	1900	33616	35679
IC001VC0H	18	1902	2023	35680	37726
IC001VC0H	19	2026	2242	37727	41496
IC001VC0H	20	2244	2319	41497	43092
IC001VC0H	21	2321	2381	43093	43848
IC001VC0H	22	2385	2587	43849	47500
IC001VC0H	23	2589	2636	47501	48586
IC001VC0H	24	2638	2709	48587	49808
IC001VC0H	25	2712	2717	49809	50094
IC001VC0H	26	2721	2892	50095	53502
IC001VC0H	27	2895	3146	53503	57903
IC001VC0H	28	3148	3264	57904	60481
IC001VC0H	29	3268	3333	60482	61871
IC001VC0H	30	3338	3473	61872	64301
IC001VC0H	31	3475	3662	64302	67647
IC001VC0H	32	3665	3789	67648	70149
IC001VC0H	33	3791	3979	70150	74047
IC001VC0H	34	3981	4075	74048	75855
IC001VC0H	35	4078	4146	75856	77527
IC001VC0H	36	4148	4232	77528	79231
IC001VC0I	0	1	46	279	879
IC001VC0I	1	50	157	880	2823
IC001VC0I	2	161	340	2824	6234
IC001VC0I	3	342	509	6235	9194
IC001VC0I	4	511	618	9195	11157
IC001VC0I	5	620	913	11158	16119
IC001VC0I	6	915	981	16120	17385
IC001VC0I	7	983	1164	17386	20689
IC001VC0I	8	1166	1302	20690	22834
IC001VC0I	9	1304	1500	22835	26351
IC001VC0I	10	1502	1703	26352	30183
IC001VC0I	11	1705	1882	30184	33609
IC001VC0I	12	1884	1890	33610	33899
IC001VC0I	13	1892	2093	33900	37637
IC001VC0I	14	2095	2217	37638	40317
IC001VC0I	15	2219	2390	40318	43273
IC001VC0I	16	2392	2517	43274	45964
IC001VC0I	17	2519	2688	45965	49097
IC001VC0I	18	2690	2836	49098	51917
IC001VC0I	19	2838	3039	51918	55475
IC001VC0I	20	3041	3265	55476	59448
IC001VC0I	21	3267	3356	59449	61336
IC001VC0I	22	3358	3550	61337	65244
IC001VC0I	23	3552	3825	65245	70486
IC001VC0I	24	3827	4051	70487	74268
IC001VC0I	25	4053	4201	74269	76996
IC001VC0I	26	4203	4382	76997	80608
IC001VC0I	27	4384	4633	80609	85443
IC001VC0I	28	4635	4754	85444	87850
IC001VC0I	29	4756	4893	87851	90471
IC001VC0I	30	4895	4987	90472	92547
IC001VC0I	31	4989	5159	92548	95863
IC001VC0I	32	5161	5165	95864	96240
IC001VC0J	0	1	56	279	1401
IC001VC0J	1	60	101	1402	2422
IC001VC0J	2	103	141	2423	3285
IC001VC0J	3	143	264	3286	5443
IC001VC0J	4	267	355	5444	7187
IC001VC0J	5	357	395	7188	8222
IC001VC0J	6	397	414	8223	8783
IC001VC0J	7	416	517	8784	10642
IC001VC0J	8	519	613	10643	12746
IC001VC0J	9	615	708	12747	14680
IC001VC0J	10	711	829	14681	17206
IC001VC0J	11	832	986	17207	19804
IC001VC0J	12	988	1122	19805	22404
IC001VC0J	13	1124	1275	22405	25408
IC001VC0J	14	1278	1418	25409	28300
IC001VC0J	15	1420	1558	28301	30920
IC001VC0J	16	1560	1614	30921	32018
IC001VC0J	17	1617	1678	32019	33682
IC001VC0J	18	1680	1685	33683	34150
IC001VC0J	19	1687	1771	34151	35848
IC001VC0J	20	1773	1809	35849	36732
IC001VC0J	21	1811	1933	36733	39142
IC001VC0J	22	1935	1991	39143	40334
IC001VC0J	23	1994	2134	40335	42866
IC001VC0K	0	1	75	279	1613
IC001VC0K	1	79	183	1614	3730
IC001VC0K	2	185	380	3731	7526
IC001VC0K	3	383	420	7527	8565
IC001VC0K	4	422	619	8566	12026
IC001VC0K	5	621	808	12027	15100
IC001VC0K	6	811	1004	15101	18714
IC001VC0K	7	1006	1197	18715	22482
IC001VC0K	8	1200	1247	22483	23557
IC001VC0L	0	1	166	278	3011
IC001VC0L	1	171	226	3012	4078
IC001VC0L	2	230	277	4079	5043
IC001VC0L	3	279	327	5044	6096
IC001VC0L	4	329	356	6097	6761
IC001VC0L	5	360	482	6762	9099
IC001VC0L	6	484	630	9100	11479
IC001VC0L	7	632	720	11480	13047
IC001VC0L	8	723	843	13048	15469
IC001VC0M	0	1	56	277	1235
IC001VC0N	0	1	81	279	1707
IC001VC0N	1	85	254	1708	5005
IC001VC0N	2	258	420	5006	7781
IC001VC0N	3	422	633	7782	11426
IC001VC0N	4	635	729	11427	13359
IC001VC0N	5	732	1021	13360	17876
IC001VC0N	6	1023	1106	17877	19474
IC001VC0N	7	1108	1278	19475	22401
IC001VC0N	8	1280	1528	22402	27004
IC001VC0N	9	1531	1566	27005	27789
IC001VC0N	10	1568	1770	27790	31619
IC001VC0N	11	1772	1879	31620	33366
IC001VC0N	12	1881	2071	33367	36812
IC001VC0N	13	2074	2299	36813	40982
IC001VC0N	14	2301	2611	40983	46659
IC001VC0N	15	2614	2899	46660	51311
IC001VC0N	16	2901	3073	51312	54470
IC001VC0N	17	3075	3379	54471	60044
IC001VC0N	18	3382	3447	60045	61620
IC001VC0N	19	3449	3608	61621	64838
IC001VC0N	20	3610	3819	64839	68344
IC001VC0N	21	3822	4037	68345	72301
IC001VC0N	22	4039	4250	72302	76421
IC001VC0N	23	4252	4393	76422	78871
IC001VC0N	24	4396	4563	78872	82368
IC001VC0N	25	4565	4610	82369	83632
IC001VC0N	26	4613	4908	83633	88560
IC001VC0N	27	4911	5102	88561	91828
IC001VC0N	28	5104	5292	91829	95630
IC001VC0N	29	5294	5403	95631	97648
IC001VC0N	30	5405	5657	97649	101850
IC001VC0N	31	5659	5812	101851	105040
IC001VC0N	32	5814	6013	105041	108680
IC001VC0N	33	6016	6059	108681	109756
IC001VC0N	34	6061	6258	109757	112956
IC001VC0N	35	6260	6350	112957	115030
IC001VC0N	36	6352	6441	115031	116927
IC001VC0N	37	6443	6583	116928	119559
IC001VC0N	38	6587	6662	119560	121247
IC001VC0N	39	6664	6729	121248	122821
IC001VC0N	40	6731	6742	122822	123302
IC001VC0O	0	1	35	279	1107
IC001VC0O	1	39	263	1108	5187
IC001VC0O	2	265	340	5188	6905
IC001VC0O	3	342	367	6906	7569
IC001VC0O	4	371	455	7570	9129
IC001VC0O	5	457	561	9130	10820
IC001VC0O	6	564	690	10821	13162
IC001VC0O	7	692	816	13163	15504
IC001VC0O	8	818	916	15505	17623
IC001VC0O	9	919	1086	17624	20686
IC001VC0O	10	1089	1202	20687	22986
IC001VC0O	11	1205	1269	22987	24374
IC001VC0O	12	1271	1360	24375	25994
IC001VC0O	13	1362	1436	25995	27225
IC001VC0O	14	1438	1519	27226	28827
IC001VC0O	15	1521	1629	28828	31026
IC001VC0O	16	1632	1837	31027	34768
IC001VC0O	17	1840	2046	34769	38602
IC001VC0O	18	2049	2069	38603	39187
IC001VC0O	19	2073	2165	39188	40909
IC001VC0O	20	2167	2253	40910	42973
IC001VC0O	21	2255	2390	42974	45945
IC001VC0O	22	2393	2539	45946	49119
IC001VC0O	23	2541	2639	49120	51115
IC001VC0O	24	2641	2824	51116	54631
IC001VC0O	25	2827	2898	54632	56129
IC001VC0O	26	2900	3002	56130	58225
IC001VC0O	27	3005	3236	58226	62850
IC001VC0O	28	3238	3390	62851	65768
IC001VC0O	29	3393	3528	65769	68198
IC001VC0O	30	3530	3598	68199	69594
IC001VC0O	31	3600	3628	69595	70377
IC001VC0O	32	3632	3715	70378	72073
IC001VC0O	33	3718	3730	72074	72373
IC001VC0O	34	3733	3780	72374	73548
IC001VC0O	35	3782	3962	73549	77609
IC001VC0O	36	3964	4074	77610	79721
IC001VC0O	37	4076	4119	79722	80623
IC001VC0O	38	4122	4243	80624	83035
IC001VC0O	39	4245	4371	83036	85903
IC001VC0O	40	4373	4555	85904	89331
IC001VC0O	41	4558	4777	89332	93838
IC001VC0O	42	4779	4852	93839	95247
IC001VC0O	43	4854	5041	95248	98685
IC001VC0O	44	5044	5073	98686	99286
IC001VC0O	45	5077	5300	99287	103338
IC001VC0O	46	5302	5410	103339	105633
IC001VC0O	47	5412	5430	105634	106303
IC001VC0O	48	5433	5620	106304	109748
IC001VC0O	49	5622	5707	109749	111816
IC001VC0O	50	5710	5816	111817	113922
IC001VC0O	51	5819	5996	113923	117160
IC001VC0O	52	5999	6056	117161	118084
IC001VC0P	0	1	64	279	1169
IC001VC0P	1	68	260	1170	4249
IC001VC0P	2	263	278	4250	4808
IC001VC0P	3	281	375	4809	6303
IC001VC0P	4	377	429	6304	7192
IC001VC0P	5	431	520	7193	8677
IC001VC0P	6	522	549	8678	9344
IC001VC0P	7	552	685	9345	11789
IC001VC0P	8	687	723	11790	12474
IC001VC0P	9	726	758	12475	13153
IC001VC0P	10	761	805	13154	14039
IC001VC0P	11	808	826	14040	14610
IC001VC0P	12	829	881	14611	15684
IC001VC0P	13	883	954	15685	17236
IC001VC0P	14	956	1033	17237	18636
IC001VC0P	15	1035	1081	18637	19720
IC001VC0P	16	1084	1116	19721	20420
IC001VC0P	17	1119	1145	20421	21110
IC001VC0P	18	1148	1181	21111	22260
IC001VC0P	19	1183	1228	22261	23434
IC001VC0P	20	1230	1295	23435	24646
IC001VC0P	21	1298	1330	24647	25346
IC001VC0P	22	1333	1367	25347	26141
IC001VC0P	23	1370	1467	26142	28227
IC001VC0P	24	1469	1499	28228	28921
IC001VC0P	25	1501	1580	28922	30429
IC001VC0P	26	1582	1666	30430	32044
IC001VC0P	27	1668	1816	32045	34235
IC001VC0P	28	1818	1845	34236	34745
IC001VC0P	29	1847	1960	34746	36863
IC001VC0P	30	1962	2061	36864	38775
IC001VC0P	31	2063	2160	38776	40319
IC001VC0P	32	2163	2474	40320	46437
IC001VC0P	33	2477	2540	46438	47917
IC001VC0P	34	2542	2569	47918	48785
IC001VC0P	35	2572	2627	48786	49889
IC001VC0P	36	2630	2650	49890	50479
IC001VC0P	37	2652	2671	50480	50973
IC001VC0P	38	2673	2764	50974	52594
IC001VC0P	39	2767	2924	52595	55524
IC001VC0P	40	2926	3008	55525	57488
IC001VC0P	41	3010	3044	57489	58190
IC001VC0P	42	3046	3111	58191	59404
IC001VC0Q	0	1	85	279	1546
IC001VC0Q	1	90	610	1547	10606
IC001VC0Q	2	612	706	10607	12453
IC001VC0Q	3	709	724	12454	12753
IC001VC0Q	4	728	948	12754	16851
IC001VC0Q	5	950	1085	16852	19244
IC001VC0Q	6	1088	1114	19245	20013
IC001VC0Q	7	1116	1292	20014	23136
IC001VC0Q	8	1296	1476	23137	26346
IC001VC0Q	9	1479	1839	26347	32859
IC001VC0Q	10	1842	1862	32860	33179
IC001VC0Q	11	1866	2035	33180	36225
IC001VC0Q	12	2038	2167	36226	38553
IC001VC0Q	13	2169	2443	38554	43693
IC001VC0Q	14	2446	2647	43694	47159
IC001VC0Q	15	2650	2820	47160	50293
IC001VC0Q	16	2822	3012	50294	53735
IC001VC0Q	17	3016	3322	53736	59587
IC001VC0Q	18	3324	3392	59588	60983
IC001VC0Q	19	3395	3437	60984	61794
IC001VC0Q	20	3440	3475	61795	62684
IC001VC0Q	21	3477	3742	62685	68275
IC001VC0Q	22	3744	3806	68276	70042
IC001VC0Q	23	3810	3950	70043	72932
IC001VC0Q	24	3953	4132	72933	76444
IC001VC0Q	25	4134	4261	76445	78770
IC001VC0Q	26	4265	4448	78771	81928
IC001VC0Q	27	4450	4685	81929	86814
IC001VC0Q	28	4689	4808	86815	88678
IC001VC0Q	29	4810	4932	88679	90902
IC001VC0Q	30	4936	5023	90903	92520
IC001VC0Q	31	5026	5061	92521	93313
IC001VC0Q	32	5063	5143	93314	94650
IC001VC0Q	33	5147	5160	94651	95132
IC001VC0Q	34	5164	5403	95133	100308
IC001VC0Q	35	5406	5601	100309	104584
IC001VC0Q	36	5603	5674	104585	106166
IC001VC0Q	37	5676	5685	106167	106551
IC001VCBH	0	1	67	279	1596
IC001VCBH	1	71	79	1597	1789
IC001VCBH	2	83	190	1790	3828
IC001VCBH	3	192	345	3829	6928
IC001VCBH	4	348	491	6929	9395
IC001VCBH	5	493	695	9396	12853
IC001VCBH	6	697	855	12854	16051
IC001VCBH	7	861	956	16052	17812
IC001VCBH	8	958	1054	17813	19768
IC001VCBH	9	1056	1152	19769	21477
IC001VCBH	10	1154	1318	21478	24331
IC001VCBH	11	1320	1506	24332	28135
IC001VCBH	12	1508	1535	28136	28823
IC001VCBH	13	1537	1609	28824	30413
IC001VCBH	14	1612	1684	30414	31819
IC001VCBH	15	1686	1955	31820	37225
IC001VCBH	16	1957	2064	37226	39421
IC001VCBH	17	2066	2187	39422	41743
IC001VCBH	18	2189	2331	41744	45100
IC001VCBH	19	2333	2434	45101	47286
IC001VCBH	20	2440	2547	47287	49486
IC001VCBH	21	2549	2613	49487	50880
IC001VCBH	22	2615	2837	50881	54932
IC001VCBH	23	2839	2949	54933	56867
IC001VCBH	24	2952	3007	56868	58147
IC001VCBH	25	3010	3017	58148	58348
IC001VCBH	26	3020	3105	58349	60140
IC001VCBH	27	3107	3231	60141	62380
IC001VCBH	28	3233	3415	62381	66179
IC001VCBH	29	3417	3544	66180	68423
IC001VCBH	30	3546	3668	68424	70559
IC001VCBH	31	3674	3775	70560	72563
IC001VCBH	32	3778	3786	72564	72766
IC001VCBH	33	3789	3864	72767	74186
IC001VCBH	34	3866	3964	74187	76278
IC001VCBH	35	3966	4130	76279	79766
IC001VCBI	0	1	76	279	1612
IC001VCBI	1	80	99	1613	1995
IC001VCBI	2	103	241	1996	4185
IC001VCBI	3	243	381	4186	6903
IC001VCBI	4	384	802	6904	14013
IC001VCBI	5	807	1049	14014	18175
IC001VCBI	6	1052	1234	18176	21228
IC001VCBI	7	1238	1561	21229	26601
IC001VCBI	8	1563	1607	26602	27668
IC001VCBI	9	1609	1657	27669	29101
IC001VCBI	10	1660	2039	29102	35815
IC001VCBI	11	2041	2172	35816	38153
IC001VCBI	12	2174	2334	38154	41089
IC001VCBI	13	2337	2604	41090	45509
IC001VCBI	14	2606	2845	45510	49683
IC001VCBI	15	2848	2910	49684	50887
IC001VCBI	16	2914	2920	50888	51086
IC001VCBI	17	2924	3018	51087	52714
IC001VCBI	18	3022	3099	52715	54223
IC001VCBI	19	3103	3168	54224	55617
IC001VCBJ	0	1	79	279	1536
IC001VCBJ	1	83	267	1537	5221
IC001VCBJ	2	271	336	5222	6397
IC001VCBJ	3	338	376	6398	7085
IC001VCBJ	4	379	578	7086	11058
IC001VCBJ	5	581	750	11059	14182
IC001VCBJ	6	753	835	14183	15916
IC001VCBJ	7	837	906	15917	17620
IC001VCBJ	8	908	1055	17621	19669
IC001VCBJ	9	1058	1108	19670	20754
IC001VCBJ	10	1111	1276	20755	23786
IC001VCBJ	11	1278	1407	23787	26384
IC001VCBJ	12	1410	1455	26385	27195
IC001VCBJ	13	1458	1682	27196	31157
IC001VCBJ	14	1685	1752	31158	32834
IC001VCBJ	15	1755	1829	32835	34517
IC001VCBJ	16	1832	1901	34518	36005
IC001VCBJ	17	1904	1958	36006	37284
IC001VCBJ	18	1961	1973	37285	37675
IC001VCBK	0	1	43	279	873
IC001VCBK	1	47	203	874	3701
IC001VCBK	2	205	248	3702	4486
IC001VCBK	3	251	389	4487	6852
IC001VCBK	4	391	425	6853	7533
IC001VCBK	5	428	532	7534	9746
IC001VCBK	6	534	585	9747	10807
IC001VCBK	7	588	663	10808	12088
IC001VCBK	8	665	715	12089	13145
IC001VCBK	9	717	790	13146	14683
IC001VCBK	10	792	961	14684	17577
IC001VCBK	11	964	1120	17578	20491
IC001VCBK	12	1122	1171	20492	21586
IC001VCBK	13	1173	1233	21587	23061
IC001VCBK	14	1236	1306	23062	24553
IC001VCBK	15	1308	1346	24554	25263
IC001VCBK	16	1348	1402	25264	26454
IC001VCBL	0	1	38	280	1030
IC001VCBL	1	42	137	1031	2937
IC001VCBL	2	141	218	2938	4400
IC001VCBL	3	220	283	4401	5660
